word,count
點子,1
熟悉度,1
當純,1
上特粉,1
萬元當,1
愛丁堡,1
完事,1
知該,1
近萬元,1
奧斯卡,1
活用,1
讀取,1
得獎,1
寄出,1
澤拉雅,1
入圍,1
卻步,1
泡水修,1
名是,1
會修,1
泡到,1
打孔,1
用不了,1
捏破,1
線材,1
過數個,1
傷月,1
服從,1
背叛,1
孝順,1
道義,1
打架,1
淫人,1
妻女,1
副所長,1
江家,1
王政,1
缺憾,1
動彈,1
人際,1
目中無人,1
狂妄,1
阿宅,1
投射,1
張牙舞爪,1
舒緩,1
人格,1
達腔,1
人民日報,1
吸毒,1
不偷,1
幫規,1
向心力,1
循線,1
訊後依,1
移送法辦,1
警查局,1
寫成,1
辯解,1
幫內,1
未遂犯,1
避難,1
防衛,1
念過,1
成罪,1
強暴,1
脅迫,1
人行,1
行使,1
處三年,1
或九千元,1
前項,1
順道,1
辦時,1
溫州,1
語句,1
追尾公,1
撞到人,1
歧視,1
預知,1
諸事,1
高位,1
進近,1
挖來,1
短版,1
找戰,1
山中,1
控制慾,1
間且,1
優越性,1
權力,1
任一方,1
軒然大波,1
亦即,1
翻翻,1
噴被,1
戰什麼,1
心寒,1
著塞,1
送貨車,1
逃跑,1
交警,1
訊後將,1
陳某,1
三車,1
後台,1
輕重傷,1
多張,1
橫躺,1
雲梯車,1
萬因,1
值勤,1
開不起,1
版眾,1
空無一人,1
賠不完,1
疏導,1
交通隊,1
測繪,1
環保局,1
因有,1
究責,1
車未,1
災害,1
蹤跡,1
市價,1
高起來,1
西都,1
要秉著,1
一課,1
分錢,1
內換整,1
號碼牌,1
浮起,1
三電過,1
某月,1
特吹,1
英法,1
車他,1
基金一路,1
還早,1
名古屋,1
丹麥人,1
開小車,1
料有,1
商家,1
囉嗦,1
台特查,1
品有,1
乾林,1
怒嗆,1
德義,1
串通,1
我想問,1
歐州,1
貓的門,1
跟板,1
鋁成,1
有側,1
被側,1
盡力,1
淺灰,1
這代,1
藍外,1
淡藍色,1
從紅圈,1
深藍色,1
深紫色,1
稍厚外,1
彎折,1
截面,1
教硬要,1
分散,1
傾以,1
魯魯試,1
你學,1
進貨,1
怒回,1
開罵,1
運將,1
一百五六十萬元,1
算賬,1
翻來,1
說得過去,1
民主,1
男根,1
好康,1
相報,1
砸車,1
有入,1
著眼,1
藍圖,1
已年,1
廠將,1
幹麼,1
望塵莫及,1
隱情,1
醉開,1
徐佑,1
安樂區,1
有版,1
肝火,1
浮水印,1
大動,1
收場,1
就亮,1
超到,1
沒打,1
有解,1
世人,1
屋瓦,1
面世,1
日給,1
不出所料,1
爆炸式,1
江郎才盡,1
艱鉅,1
錯愕,1
日並,1
繼年,1
以當,1
以新車,1
此回,1
陳則,1
不堪其擾,1
上等過,1
樹大必,1
枯枝,1
老早,1
輪不到,1
畫餅,1
也連,1
一大串,1
打成,1
爆棚,1
閣下,1
橋墩,1
上側,1
這被,1
家量,1
人多,1
謠傳,1
某家,1
到爛,1
信攤,1
手要,1
講起,1
人孔蓋,1
物誤,1
亂嗆,1
可動,1
氣好,1
狗肉,1
羊頭,1
叫掛,1
日才,1
硬切害,1
張善寧,1
東行,1
護到,1
比人,1
眼好,1
分兩派,1
成其,1
上色,1
鬼打,1
混流,1
想個,1
資訊量,1
計算出,1
二維,1
一維,1
三維,1
誤作動,1
遙遠,1
賠死,1
方位,1
濾掉,1
次之,1
至約噸,1
共得,1
項項,1
項則,1
歐元起,1
只差,1
將塊,1
車不夠,1
光靠,1
複雜化,1
哈要講,1
人身攻擊,1
說純,1
講成,1
加進去,1
自暴自棄,1
職員,1
爆笑,1
猜錯,1
學過,1
可控度,1
繞令,1
起要,1
誇要,1
兩套,1
僅款,1
提過,1
眼力,1
還強,1
王者,1
說半殘,1
或亂,1
惱羞,1
賣錢,1
勝利法,1
戰帖,1
就講,1
聽懂,1
不甘,1
汗顏,1
板子,1
更薄,1
其是,1
這將給,1
性是,1
優選,1
中其中,1
登基,1
元朝,1
推翻,1
提嘴,1
贏者,1
一組狂,1
打鐵,1
隊伍,1
下一節,1
沿續,1
爭到,1
言亂,1
離題,1
點在,1
講這種,1
虧過,1
信不信,1
遠處,1
酒瓶,1
投籃,1
好哈,1
翻群,1
春風,1
未入,1
狗屁,1
僧多粥少,1
公平性,1
文明,1
實行,1
準則,1
沒入,1
異端,1
加地鎖,1
何樂不為,1
格子,1
好爽,1
有慢,1
充的車,1
費的,1
調慢,1
還貼,1
明訂,1
噴不,1
為數,1
令箭,1
討罵,1
文不叫,1
講這話,1
一節,1
公約,1
摸摸,1
張立,1
幫會,1
遭硬拔,1
施捨,1
約充,1
形同虛設,1
還叫,1
人加,1
時多半,1
往別,1
勸退,1
私相授受,1
有人用,1
貼切,1
熱鬧,1
街邊,1
女控,1
討不,1
毆打,1
討到,1
候有,1
群丐,1
幫主,1
繳幫費,1
解散,1
林佑,1
急得,1
呢還,1
中硬拔,1
附設,1
給我拔,1
槍害,1
怒斥,1
那輛車,1
無助,1
下才,1
拔取,1
炫佐,1
槍害車,1
當它,1
得花個,1
裡問過,1
無緣無故,1
研擬,1
超位,1
不愧為,1
慶記,1
之都當,1
私力,1
核電廠,1
火燒,1
停賣,1
課輔,1
制約,1
了講,1
可心,1
裁判,1
旁鶩,1
從根,1
方可,1
纖瘦,1
長腿,1
白膚,1
球場,1
台中港,1
人交,1
旁並,1
不放,1
作結,1
散戶,1
車當,1
分將,1
一落千丈,1
落得,1
偉曾,1
管買,1
下策,1
車本魯,1
搞臭,1
張軒,1
風大時,1
中港,1
排班,1
吹壞,1
風吹壞,1
風太大,1
如講,1
她夠,1
盡信,1
拆股,1
她還,1
季風,1
強風吹,1
後遺症,1
點某種,1
此串,1
一例,1
此本魯,1
上策,1
乃是,1
微電影,1
已成,1
商且,1
路上,1
火紅,1
維運,1
只光,1
未來性,1
魷魚,1
揣測,1
樸實,1
無華,1
解密,1
偉陳昭州,1
轉三百六十度,1
課對,1
脈衝,1
近物,1
蝙蝠,1
化鎵,1
又換,1
超狂,1
因一句,1
東山再起,1
改當,1
搭到,1
跟版,1
翻開,1
枯燥,1
襯衫,1
西裝褲,1
氣質,1
偉在,1
自介上,1
商外還,1
遊艇,1
別墅,1
農地,1
爆廢,1
曬出,1
偉的,1
近照,1
倒店,1
復出,1
勵志,1
馬蛙,1
小施,1
修理費,1
富堡,1
原為,1
吹掉,1
告示牌,1
台中港區,1
頭會,1
坐間,1
鋪上,1
統治,1
南斯拉夫,1
全盤,1
外也將,1
此文,1
空回,1
搞清楚,1
維度,1
判別,1
不清,1
掃多個,1
說辭,1
冗餘來,1
最弱,1
強說,1
冗餘真,1
並聯,1
弱到,1
放些,1
得加,1
頂棚,1
被動式,1
麵包,1
倒下,1
功能鍵,1
一代好,1
抽屜,1
厚顏,1
留言區,1
拍三張,1
換房,1
加價購,1
共勉之,1
那麼少,1
還蠻帥,1
掛鉤,1
認明,1
刺耳,1
棉被,1
作動前,1
音如,1
很忙,1
矩陣,1
有朝一日,1
三者,1
遮蔽物,1
公認,1
影洗,1
包裝,1
素材,1
中長期,1
一門,1
接收到,1
拆開,1
置信,1
職能,1
範例,1
瑪莎,1
雙才,1
雙等,1
扣緊,1
時節,1
吹倒,1
使盡,1
破財,1
家後才,1
大風,1
整片門,1
地理,1
跳著,1
肩負,1
決勝,1
補風,1
冗餘都行,1
一個造,1
流當,1
權利車,1
出陣,1
牌禁,1
改組,1
揮出,1
重任,1
一眾,1
等並,1
小憩,1
壯志,1
純熟,1
民怨,1
迫不及待,1
豪言,1
什麼會,1
預告片,1
簡中,1
繁中,1
聯動,1
裏面,1
聽人,1
刷子,1
剛需,1
匪幫,1
寬泛,1
緊縮,1
捲走,1
康迪,1
賽麟,1
騙子,1
美籍,1
到還,1
過河,1
異曲同工,1
蒙迪歐,1
命給,1
比版,1
特殺,1
年滿,1
群眾,1
歡呼,1
雀躍,1
括號,1
差萬起,1
統稱為,1
看下,1
下太大,1
太大棋,1
則多為,1
單樁,1
雙槍,1
裕農,1
三樁,1
六槍,1
鳳山,1
開站,1
漫遊,1
很優,1
業務員,1
阿整,1
油不到,1
福克斯,1
萬翼,1
低個,1
下落,1
這兩個車,1
隕落,1
比肩,1
系系,1
產車,1
偷渡,1
算能,1
要秀,1
比新車,1
還新,1
美中不足,1
太亮,1
攜家帶眷,1
人並,1
想秀,1
汽化,1
狂吹,1
猛吹,1
飛天,1
因故,1
加回去,1
一票,1
拉去,1
栓釋,1
時轉,1
連五星,1
解析,1
跑回,1
上視圖,1
哥換,1
日本製,1
資訊站,1
乾爹,1
大殺,1
任督二脈,1
解放,1
王卷,1
出自,1
積一,1
次次,1
迭代威,1
掛很早,1
識破,1
種出,1
還很高,1
講我個,1
對僅,1
超收,1
有恃無恐,1
不勝唏噓,1
拋家棄子,1
老面孔,1
台一台,1
彭彭,1
四槍,1
給還,1
家樂福,1
第三部,1
鋪陳,1
風大到,1
飛彈,1
管制區,1
猛港,1
級風,1
沒把門,1
幹成,1
港裡,1
鋁車,1
武漢,1
冠狀,1
病毒,1
到貨,1
塗裝,1
科技化,1
雙色,1
西門子,1
正年式,1
意象,1
湛藍,1
搭載雙,1
前二,1
鯊鰭,1
將遠,1
含段,1
米據,1
笛動輛,1
生法,1
出為輛,1
報告出來,1
哪次,1
法航,1
空難,1
拉錯,1
桿跟,1
之妙,1
融入,1
放腳,1
陰謀論,1
三部曲,1
終章,1
將於月,1
人推特,1
神秘,1
前幾日,1
深海,1
描繪,1
尖峰,1
善後,1
提一台,1
對換,1
再來講,1
特都,1
灌回,1
了換,1
貝萊德基金,1
中請,1
電本次,1
旅經,1
越蓋,1
綠洲,1
旗艦型,1
共支,1
支二支,1
支則,1
各二支,1
替八台,1
群聚,1
多樁,1
充而,1
帶上,1
拖地,1
鯊盾麟,1
店門,1
純淨,1
共構,1
千上,1
往日,1
榮光,1
輸人,1
看齊,1
快照,1
一下手機,1
聽起,1
變為,1
撐完,1
平鋪直敘,1
收發,1
批號,1
決策權,1
一方,1
台特能,1
說特,1
特給,1
但特,1
炎熱,1
還不太,1
河東,1
本底桿,1
全面性,1
日月光,1
區域化,1
不太受,1
感激,1
愛怎說,1
招呼,1
抓住,1
煞個,1
我想特,1
狂勝,1
並不在,1
迎賓,1
立即性,1
解掉,1
光毯,1
之翼,1
攻佔,1
勿戰,1
三具,1
徽飾,1
自動車,1
車聯網,1
陸系,1
現正,1
賠多,1
投控,1
雇主,1
碼頭,1
積體電路,1
爭端,1
需有,1
凸顯出,1
寄送給,1
激怒,1
荒及,1
有九個,1
清理工,1
在後裝,1
跨入,1
七家,1
僅可,1
黃淑玲,1
上不了,1
萬元仔,1
集結,1
乙太,1
一打,1
楊姓,1
飛過,1
驚醒,1
缺換,1
維那,1
手拿著,1
砸下,1
斷頭台,1
掙脫,1
能算人,1
有模有樣,1
神人,1
昏死,1
碰瓷,1
車大殺,1
裝作,1
發發,1
呵斥,1
碰瓷警,1
不演,1
度估,1
警有,1
偏袒,1
事態,1
致使,1
古已,1
肩部,1
西門町,1
迷們,1
打洞,1
圖案,1
命名為,1
色膜,1
還不賴,1
配置圖,1
對保,1
孝俊,1
子女,1
僅占,1
其子,1
禁停,1
輕型車,1
閃的過,1
打款,1
演化成,1
廣場,1
車水馬龍,1
算蠻,1
車啊,1
避撞,1
紀普斯,1
塵土,1
力積,1
晶圓廠,1
下達,1
餘地,1
高可靠度,1
回旋,1
日報,1
微晶片,1
晶片市,1
戰率,1
逾三成,1
佔整體,1
恍惚,1
以德,1
調解人,1
微來,1
矽基,1
大單,1
更將,1
可期,1
彭姓,1
撞倒,1
未波,1
歐積電,1
錢還,1
網笑,1
曾健銘,1
激情,1
主宰,1
高轉,1
看壞,1
開脫,1
比小,1
慘況,1
黃牌,1
嘶吼聲,1
講它,1
太錯,1
好蠻,1
淨零得,1
沿用,1
調硬,1
二輛車,1
埼玉縣,1
僅會,1
江原,1
代工廠,1
重兵,1
多試,1
三巨頭,1
過高,1
所簽,1
扇出型,1
搶佔,1
封測廠,1
視作,1
幾起,1
同欣電,1
精材,1
尤以,1
布局車,1
電只,1
業餘,1
慢速,1
下此,1
之星,1
時該,1
淨利潤,1
違約率,1
前撞,1
左右為難,1
現狀,1
當被,1
全職,1
團協,1
這一天,1
第五周,1
職涯,1
無到,1
將這顆,1
北歐,1
仰仗,1
由鋰,1
回落,1
興盛,1
試錯,1
抄登,1
輛來,1
復古,1
硬皮,1
趣聞,1
拉風,1
將趨,1
甚多以,1
熬出來,1
歲月,1
老小,1
熊本,1
他款,1
走錯,1
狂吼,1
鼻青臉腫,1
零零,1
打一篇,1
慘一,1
我全,1
返回,1
下季,1
直接了當,1
眼角膜,1
打擾,1
發給,1
配不到車,1
全吞,1
有多台,1
勇氣,1
步想,1
當街,1
快感,1
外過,1
首頁,1
過兩台,1
上樓,1
無責,1
老派,1
車會,1
看嘉偉,1
追冰,1
車八嘎,1
大綱,1
平凡,1
回溯,1
誤用,1
起車,1
該局,1
已向,1
兩部分,1
心血來潮,1
看車並,1
偷吃,1
上國十開,1
燕巢,1
繳三千,1
再刷,1
兩萬七在,1
退費,1
哪款車,1
先訂,1
追雪租,1
權後,1
更大哈其,1
咯差,1
磨完,1
令片,1
池麻先,1
四輪爺,1
竟敢,1
錄到,1
打路,1
燈會,1
不時之需,1
干涉,1
壓制住,1
佈水線,1
上千顆,1
圓柱,1
逾萬輛,1
這次則,1
首遇,1
停電,1
畫素,1
翻臉,1
以備,1
學學,1
換來,1
凶神,1
不作,1
搶去,1
碰一台,1
軍功路,1
操會,1
當歸,1
十台,1
有九台,1
頂罪,1
近遠燈,1
但尼瑪,1
轉嫁到,1
氣乾,1
池麻,1
專用道,1
先給,1
那選,1
飛來橫禍,1
最輕,1
弱掉,1
爽税,1
話則,1
放著尿個,1
多魯才,1
懸念,1
這就會,1
很輕,1
國營,1
發外,1
其新車,1
拔女,1
指高氣昂,1
合萬,1
停女,1
要充,1
克朗約,1
滿警,1
隆匯,1
資會格,1
遞上,1
老歪聊過,1
爛得,1
而己,1
腫起來,1
點完,1
頭抓,1
白嫖,1
整路響,1
機械師,1
說電,1
護住,1
痛罵,1
取財,1
洛陽,1
內滿電,1
半點,1
數以,1
蟲的,1
走行,1
測試期,1
實際值,1
中歐,1
進比,1
因日種,1
穿插,1
人蔘,1
打字,1
插槍,1
拔起來,1
插到,1
氣急敗壞,1
處以,1
合同,1
內湖廠,1
雪隧,1
那門,1
釣魚,1
游上岸,1
拍下來,1
設想,1
周到,1
比說,1
嚇醒,1
緊緊,1
黏著,1
價萬買,1
看版,1
角膜,1
剛一個,1
我人,1
瘀青,1
眼瞼,1
獨留,1
癱坐,1
先延,1
喝斥,1
帽男,1
感嘆,1
裡魚,1
車縫,1
響徹雲霄,1
騎法,1
趴下去,1
自許,1
牽走,1
定律,1
被問,1
痛毆,1
打拼,1
絕招,1
弄髒,1
蠻帥,1
接個,1
按要,1
第六點,1
蠻多車,1
或用,1
有蠻,1
超爛,1
點別,1
幫盤莉,1
盤莉,1
受創,1
小結將,1
載重,1
感比,1
下列,1
變硬,1
交元,1
強誰,1
我會開,1
蘇福,1
演先,1
最想,1
外強中乾,1
這個兆元,1
一人出,1
歐元的稅,1
商四,1
燒腦,1
將可供,1
這股,1
繞去,1
問及,1
艾利森,1
膩家裡,1
修昔,1
底德,1
陷阱,1
高見,1
反應力,1
這點料,1
輛遠,1
需扣,1
轉售給,1
樣車,1
張接,1
還噴,1
心存,1
重至,1
稅來,1
由鴻華,1
輛將,1
猶豫不決,1
沒貴,1
產科,1
研究院,1
高則,1
碳刷,1
分配到,1
解聯,1
更壓,1
輛純,1
超乎,1
比任,1
會吸,1
記事,1
慘檔,1
乙醯胺酚,1
太夠,1
幾招,1
指點,1
播客,1
丘力,1
這國,1
阻擾,1
曾稱,1
滿肉,1
讀書,1
供參,1
會照,1
者網,1
進彎,1
進彎前,1
普斯說,1
過百,1
回板,1
不妙,1
交期,1
熊掌,1
魚與,1
街區,1
玩起來,1
中方,1
省一些,1
領導人,1
見過,1
帶起,1
生成,1
用例,1
次面,1
多得,1
一大廠,1
更令,1
更深,1
西安,1
曼日,1
節目,1
車頭燈,1
會統,1
光條,1
皮質,1
是贏,1
很怕,1
連前,1
祭年,1
前十說,1
兩篇,1
幾趟,1
詹姓,1
葫蘆,1
遭人,1
屬實,1
分院,1
榮總,1
神經學,1
僅花元,1
電後,1
止血,1
半前,1
清洗,1
狼籍,1
私用,1
王長,1
若經,1
將依,1
停職,1
四散,1
訂有,1
內壢,1
會沉,1
其中歲,1
同樂,1
古老,1
這很好,1
太平洋,1
第五代,1
孤單,1
艦隊,1
還遠,1
集並,1
曼接,1
英媒,1
祖國,1
磁充,1
優文有,1
人用過,1
用夾,1
吸盤,1
納悶,1
鋼索,1
將帶,1
有連,1
正妹,1
抽查,1
六六,1
國情,1
配方,1
波動性,1
沒大腳,1
加特,1
某導,1
這梗有,1
著令,1
不落人後,1
兵馬俑,1
之姿,1
個名,1
貴近,1
同組,1
縱觀,1
三位,1
第九的則,1
品牌部,1
績效,1
評審,1
裡第二名,1
之首,1
及以,1
再將,1
肛塞,1
朝天,1
正直,1
另輛,1
男戴,1
一半將,1
巴龍,1
燒廢草,1
和輛,1
優文,1
左臂,1
後頸,1
廖姓,1
回逢,1
外傷,1
呂姓,1
彎必,1
手肘,1
周姓,1
其中輛,1
異味,1
一半並,1
不大能,1
嫌體,1
分三個,1
表單,1
有值,1
英吋,1
台福想,1
四級,1
這鳥,1
價去,1
摸過,1
業面,1
卡頓,1
易懂,1
講並,1
姿勢,1
劉敏,1
系統台,1
還出,1
過濾器,1
錄音室,1
廣東省,1
放大器,1
饒平縣,1
判決書,1
控訴,1
某自,1
侵權案,1
輾轉,1
大直,1
上班處,1
冰雹,1
申辦,1
手邊,1
門和,1
問不到,1
這回,1
載走,1
拔給,1
打交道,1
全配,1
砍到,1
價我,1
談成,1
聲學,1
價個,1
年尾,1
親子,1
名氣,1
心滿意足,1
衡想,1
醍醐味,1
可使,1
客廳,1
比大多數,1
賠禮,1
軟同,1
信心度,1
乳摸,1
改朝換代,1
不為所動,1
彈出去,1
值買,1
年限,1
先賠,1
商談,1
太瓜,1
幾間問,1
一兩千塊,1
模模糊糊,1
的裡,1
蒼白,1
秒過,1
抵抗,1
還塞,1
抽象,1
紙面,1
超硬,1
難查,1
接任,1
拋磚引玉,1
測版,1
低頭,1
來載,1
到期,1
寸輪,1
一應俱全,1
讓路,1
附有,1
下大腳,1
居住地,1
棒球,1
悲情,1
驚魂,1
區段,1
馬牌,1
很威,1
籠勝弘,1
會多慢,1
中毛,1
老歪有,1
用內,1
坐上,1
費才,1
對還,1
草尼馬,1
姻親,1
明白,1
聚餐,1
二親,1
郭姓,1
衝下,1
親屬,1
戶籍,1
我會放,1
桿子,1
血親,1
其來,1
家母,1
二舊,1
車皆需,1
有多強,1
以小,1
撞掉,1
外牆,1
出入,1
兩用車,1
內一名,1
校方,1
年且,1
生產率,1
代為,1
那份,1
去向,1
送檢,1
撥款,1
更能,1
分兩個,1
僅由,1
更差,1
共及,1
環保署,1
跳來跳去,1
中英文,1
抵換,1
消火,1
高階版,1
馬爾他,1
神祕,1
辦過,1
寫文,1
找出來,1
予車,1
二等親,1
要查,1
地跑過,1
一整晚,1
銷售員,1
入學,1
著用,1
且乎,1
多問,1
切結書,1
附件,1
標註為,1
退過,1
僅用,1
程式碼,1
還能戰,1
手寫,1
簽名,1
正楷,1
環境署,1
多一千,1
很急,1
可信,1
錢害,1
我重,1
藤澤,1
最高約,1
無瑕,1
回以,1
才查,1
開源節流,1
重圍,1
文廣,1
腹背受敵,1
蠶食,1
傳到,1
猛攻,1
趨於,1
彙編,1
兩款車,1
部分將,1
節流,1
中流砥柱,1
奉獻,1
停過,1
已付,1
四四方方,1
意為,1
狹小,1
鄉村,1
發電量,1
每趟,1
河西,1
無印,1
健行,1
愛大腳,1
租一台,1
器材,1
荒郊野外,1
夠到,1
雷陣雨,1
多開,1
出名,1
台換,1
米勒,1
兩聲,1
奧圖,1
山換,1
百姓,1
怨聲載道,1
看先,1
第十,1
抽得,1
首款測,1
稅全部,1
在售,1
十四天,1
感系,1
暑假,1
買純,1
拍好,1
左前,1
左後右,1
閃藍,1
你動,1
藍要,1
填好,1
金流,1
賣家,1
前極,1
熟睡,1
舊事,1
床邊,1
勉勉強強,1
大刀闊斧,1
太短,1
進的車,1
轉折處,1
最廣,1
要備,1
有的轉,1
壓境,1
監理,1
鹹水,1
不想當,1
養純,1
彎中,1
擺動,1
歐廠,1
別牌,1
幾千顆,1
柱狀,1
馬年,1
降溫,1
加長,1
沒燒,1
預賞,1
強是,1
印象派,1
屍體,1
放眼,1
會放,1
吹破,1
牛皮,1
淪落到,1
地帶,1
如願,1
多活,1
叫貨,1
增重,1
下一期,1
依前,1
一年度,1
車沒,1
講一個給,1
萬要,1
過比,1
萬比,1
入手價,1
蠻多人,1
太后,1
地頭蛇,1
的強,1
哀背,1
母過,1
再加,1
陽金,1
大法,1
後山,1
打下去,1
流連,1
一份會,1
相鄰,1
揚起,1
第第名,1
我試,1
不困,1
後端,1
前兆,1
扶著,1
策略性,1
不足為奇,1
為次,1
促使,1
將部分,1
噩夢,1
多滑,1
屈居,1
前途,1
銷往,1
贏不了,1
要贏,1
台六,1
至噸,1
十萬不到,1
是顆,1
無任何,1
液體,1
噴射,1
求助,1
六次,1
掛衣,1
大宗進,1
五來,1
有多遠,1
鑄件將,1
空心,1
次車,1
矽砂,1
雷到,1
平方公尺,1
算準,1
講不太受,1
無數,1
兩秒,1
製作出,1
則可,1
學和耐,1
撞性,1
哈欠,1
伸展,1
抱頭,1
形變,1
佳菁,1
沒帶,1
清點,1
下次定,1
帳密,1
由原,1
給舊,1
外碼,1
皮面,1
警急,1
兩份,1
嗶亮,1
逐層,1
卡其,1
單手,1
後熱,1
撥弄,1
王以,1
糾纏,1
實驗性,1
換一台,1
碰人壞,1
睿能,1
偉大,1
抽調,1
櫃台,1
主動性,1
大非,1
關不掉,1
有超,1
還怕,1
變通,1
沉積,1
沙層,1
麥克風,1
大規格,1
付定,1
必帶,1
沒受,1
變嚴,1
講講,1
短途,1
印出,1
代辦,1
辦因,1
轉若,1
完跑,1
臨櫃,1
一式,1
單邊,1
前半節,1
變順,1
樹上,1
吃油,1
預備,1
洗車券,1
狂笑,1
洗完,1
時一部,1
是剛,1
久候,1
異想天開,1
還加,1
一棵,1
剃刀,1
能認,1
再裝,1
裝那個,1
風景,1
前度,1
黃依婷,1
愛玩,1
小腿,1
插進來,1
他付,1
算蓋,1
從簡,1
吧換,1
守如瓶,1
六成,1
耐性,1
害人,1
害己,1
一台牌,1
據聞,1
藍光,1
鑽到,1
跟柱,1
用以,1
超超,1
超久,1
過個,1
有付,1
預售屋,1
小癮,1
付超充,1
噴錢,1
大噴錢,1
兩成,1
牽台,1
通關,1
台本,1
急促,1
耗電量,1
騎來,1
連抓,1
完站,1
點幾分,1
會什麼,1
西站,1
嚇阻,1
移走,1
東路,1
手數,1
一些車,1
漂感,1
抖抖,1
扎扎實實,1
手身,1
雙坐過,1
小寶寶,1
聽東,1
搖的,1
感在,1
給了,1
必開,1
壅擠,1
蜂鳴,1
就會耗,1
準確度,1
小路,1
給六顆,1
走出來,1
封印,1
給想,1
真棒,1
太大到,1
放前,1
連門,1
取物,1
我用車,1
裝過,1
飆上,1
爆怨,1
博愛路,1
中秋,1
完還,1
進行式,1
移開,1
浮動,1
連等,1
及用,1
百元,1
竟納,1
愛爆賞,1
心思,1
在韓,1
嚴重性,1
並跟據,1
免俗,1
嘎吱,1
瑣事,1
那胎,1
忍痛,1
業主,1
從令,1
圖先,1
過之而,1
差僅,1
分雪,1
超擠,1
賞心悅目,1
躺給,1
超快,1
靜悄悄,1
衝上來,1
想測,1
換遍,1
那組,1
笨重,1
跟換,1
丟不進,1
懵懵懂懂,1
用問,1
下過,1
三圈,1
四節,1
第二節,1
半節,1
接度,1
我四節,1
開米,1
蠻耐,1
第三節,1
會滑,1
群裡,1
寄站,1
電會,1
更耐電,1
普啦連,1
沈穩,1
至名,1
遵行,1
高陽,1
設櫃,1
坐下去,1
高為,1
超哈,1
落榜,1
大老遠,1
有意思,1
最前面,1
滿難,1
戲的,1
流出去,1
許願,1
順向,1
愛說,1
笑翻,1
在學,1
大笑,1
上承上,1
最不缺,1
還三家,1
北七,1
汗蒸,1
寫給,1
凌駕,1
火輪,1
量化,1
行雲流水,1
奪得,1
難喬,1
神山,1
兩極,1
登出,1
背著,1
還從,1
三去,1
測測,1
台塑,1
那智傑,1
韓貨,1
內測,1
車如,1
傻住,1
過韓貨,1
未婚妻,1
中因,1
版權費,1
仿佛,1
接掌,1
次禁週,1
老害,1
奠定,1
自主性,1
佩斯,1
太緊,1
緊煞,1
當你想,1
撞前,1
洩憤,1
上多半,1
刁縣,1
卡德,1
候用,1
聖馬,1
洲際,1
出錯,1
哪一件,1
人云亦云,1
哪一個,1
俄勒岡洲號,1
往年,1
天上,1
餘人,1
流入,1
勻速,1
不給裝,1
萬值,1
超愛,1
間牒,1
氣氣,1
行號,1
給你開,1
送過去,1
少給,1
只到,1
大隊長,1
本位,1
前衛,1
寫稿,1
骨灰,1
邊看邊,1
選把,1
醜但,1
曬太陽,1
特會,1
涼爽,1
韭有,1
萬惡,1
混凝土,1
有大量,1
成長到,1
著三個,1
訂單量,1
張比,1
離多遠,1
跳石,1
林道,1
這集,1
泥地,1
框形,1
下一站,1
雪泥,1
側是,1
幾部,1
大樂,1
示好,1
循序漸進,1
副部長,1
厭世,1
哪個門,1
隱私性,1
國十看,1
降窗,1
天能,1
波蘭,1
失竊率,1
斯德哥爾摩,1
會不受,1
開過來,1
拒保會,1
下一波,1
拐彎,1
生平,1
還不給,1
承作,1
卻還,1
擠入,1
倒霉,1
特司,1
幾輪,1
羅號,1
傾向於,1
三筆,1
其中輪,1
內華達州,1
所創,1
中三,1
票據,1
各一,1
各一顆,1
各兩顆,1
瘀腫,1
深受,1
一萬名,1
吵不贏,1
店前,1
字以,1
要交台,1
改完,1
大重,1
豬腳,1
往南,1
對策,1
超貴,1
最香,1
險不買,1
機台,1
辦到,1
機少,1
商用機,1
變速,1
單速,1
對簿公堂,1
驗傷,1
打人,1
何在,1
氣死,1
直衝,1
加溫,1
過熱充,1
比不開,1
還累,1
池說,1
超有品,1
不識,1
用路,1
拉尾速,1
形態,1
道聽塗說,1
低有,1
難搞,1
短用,1
高想給,1
欠打,1
這兩張,1
騎著,1
打去,1
法條,1
機並,1
滿身傷,1
多進,1
奇貴且,1
號我的車,1
聽黨,1
幾萬其,1
同理,1
皇太子,1
超萬,1
萬才,1
講看,1
兩波,1
陡增,1
最高峰,1
試問,1
家給車,1
兩戶,1
股市,1
連八嘎,1
把妹,1
盲選,1
滑大,1
支語,1
享樂,1
賣不到,1
少且,1
全武行,1
